"slug","symbol","name","date","ranknow","open","high","low","close","volume","market","close_ratio","spread"
"ethereum","ETH","Ethereum",2018-02-26,2,845.28,880.39,842.32,869.32,2044480000,82705440768,0.7092,38.07
"ethereum","ETH","Ethereum",2018-02-27,2,870.36,896.26,867.1,878.27,2053980032,85177769984,0.3831,29.16
"ethereum","ETH","Ethereum",2018-02-28,2,877.93,890.11,855.12,855.2,1963980032,85936373760,0.0023,34.99
"ethereum","ETH","Ethereum",2018-03-01,2,856.01,880.3,851.92,872.2,1868519936,83808206848,0.7146,28.38
"ethereum","ETH","Ethereum",2018-03-02,2,871.76,876.38,852.42,856.85,1894419968,85368119296,0.1849,23.96
"ethereum","ETH","Ethereum",2018-03-03,2,856.71,868.45,855.21,857.22,1699369984,83911745536,0.1518,13.24
"ethereum","ETH","Ethereum",2018-03-04,2,856.19,867.95,840.28,866.68,1697939968,83877822464,0.9541,27.67
"ethereum","ETH","Ethereum",2018-03-05,2,866.85,869.92,853.52,853.68,1898489984,84939661312,0.0098,16.4
"ethereum","ETH","Ethereum",2018-03-06,2,853.82,853.82,809.93,816.95,1943069952,83680387072,0.1599,43.89
"ethereum","ETH","Ethereum",2018-03-07,2,816.27,825.61,726.55,752.83,2175419904,80017293312,0.2653,99.06
"ethereum","ETH","Ethereum",2018-03-08,2,752.57,773.77,696.17,704.6,1891640064,73788366848,0.1086,77.6
"ethereum","ETH","Ethereum",2018-03-09,2,702.2,729.16,648.11,728.92,2233019904,68863623168,0.997,81.05
"ethereum","ETH","Ethereum",2018-03-10,2,730.16,748.03,682.7,686.89,1532960000,71620730880,0.0641,65.33
"ethereum","ETH","Ethereum",2018-03-11,2,685.31,735.83,668.12,723.34,1562680064,67235676160,0.8155,67.71
"ethereum","ETH","Ethereum",2018-03-12,2,724.41,742.51,683.27,699.83,1764999936,71086022656,0.2795,59.24
"ethereum","ETH","Ethereum",2018-03-13,2,698.15,713.73,682.35,690.83,1425959936,68524040192,0.2702,31.38
"ethereum","ETH","Ethereum",2018-03-14,2,691.22,702.78,594.1,614.29,1810560000,67857620992,0.1858,108.68
"ethereum","ETH","Ethereum",2018-03-15,2,614.84,620.62,579.51,611.3,1770460032,60371841024,0.7733,41.11
"ethereum","ETH","Ethereum",2018-03-16,2,611.78,623.17,587.86,601.67,1417350016,60083740672,0.3911,35.31
"ethereum","ETH","Ethereum",2018-03-17,2,601.68,609.15,549.1,552.78,1267810048,59104202752,0.0613,60.05
"ethereum","ETH","Ethereum",2018-03-18,2,551.64,551.64,460.09,538.64,2685499904,54200090624,0.858,91.55
"ethereum","ETH","Ethereum",2018-03-19,2,546.63,558.1,519.12,556.73,2046790016,53718638592,0.9649,38.98
"ethereum","ETH","Ethereum",2018-03-20,2,556.72,567.09,521.2,557.17,1833680000,54722097152,0.7838,45.89
"ethereum","ETH","Ethereum",2018-03-21,2,559.1,589.61,550.57,561.73,1781270016,54967263232,0.2859,39.04
